,Game_ID,Player_ID,Player_Plus/Minus
0,021fd159b55773fba8157e2090fe0fe2,b2fada91a0c8a0f400623c425286ae2e,4
1,021fd159b55773fba8157e2090fe0fe2,2b313e2bcef0268bc8e9415132ba9997,-9
2,021fd159b55773fba8157e2090fe0fe2,2d9594e4d250679e7a3383ad5ccd2f44,0
3,021fd159b55773fba8157e2090fe0fe2,cec898a1d355dbfbad8c760615fde1af,-1
4,021fd159b55773fba8157e2090fe0fe2,d6bc5eb6ed54c734628cb4d237f99031,0
5,021fd159b55773fba8157e2090fe0fe2,314c71574689f752c17b83cd6a4d770e,-7
6,021fd159b55773fba8157e2090fe0fe2,881f83d2dee3f18c7d1751659406144e,1
7,021fd159b55773fba8157e2090fe0fe2,89706b99ddd00dc05d37ef5cafc04276,12
8,021fd159b55773fba8157e2090fe0fe2,a99f44bbff39e352191a870e17f04537,21
9,021fd159b55773fba8157e2090fe0fe2,1362d9ad805e7cc4ea3a9467c91142d6,-1
0,021fd159b55773fba8157e2090fe0fe2,603daefb2fa321f3abab289805fdcc25,-8
1,021fd159b55773fba8157e2090fe0fe2,60b5f9f68ccbbf7ba3fa13a2189e2775,-1
2,021fd159b55773fba8157e2090fe0fe2,c1fe6ed491d04e3cdf50755dff23b263,4
3,021fd159b55773fba8157e2090fe0fe2,57bbd7e30bc694aeee9ee40c583e6811,-9
4,021fd159b55773fba8157e2090fe0fe2,c00264c3114d23bac482e9de50fb7d28,-5
5,021fd159b55773fba8157e2090fe0fe2,27ea17a8685c4919f157e83fe9cb2d9e,-3
6,021fd159b55773fba8157e2090fe0fe2,307beab25b1021a548b4a47550bc4b25,-1
7,021fd159b55773fba8157e2090fe0fe2,33963fe856a1523ff46438ba07d1d99f,5
8,021fd159b55773fba8157e2090fe0fe2,8bb18fb1d0cc10c985afa823ecec6d18,-2
0,03a31e84b194d6c8a2eab5d70ba67acf,952cb62f00fbb58407f3a7cd89c3a7bf,-10
1,03a31e84b194d6c8a2eab5d70ba67acf,8bea2707e7bf04c8a3d8188b87d92c0e,-13
2,03a31e84b194d6c8a2eab5d70ba67acf,1e76e7a4a5b6d17e67172710d86b6b51,-1
3,03a31e84b194d6c8a2eab5d70ba67acf,1376b4800e5b2d50ce35a57827eadcfc,-15
4,03a31e84b194d6c8a2eab5d70ba67acf,71cd93e320cd2da78733d23dae3274a0,-5
5,03a31e84b194d6c8a2eab5d70ba67acf,e2d5a38e5f826708c89f2f728eade916,-7
6,03a31e84b194d6c8a2eab5d70ba67acf,7438349cba4a3154e331f38cfbb2dd5e,-6
7,03a31e84b194d6c8a2eab5d70ba67acf,81e57235a0f7d2ad49e275ae41070094,-1
8,03a31e84b194d6c8a2eab5d70ba67acf,b248b1d9caa41a3562d67584c1a0b399,-13
9,03a31e84b194d6c8a2eab5d70ba67acf,84a4a3c70c57b7d570baca43b5423ba3,0
10,03a31e84b194d6c8a2eab5d70ba67acf,d1af6080bd4b6a794ba3595dab2b1fb8,-1
11,03a31e84b194d6c8a2eab5d70ba67acf,6b08fc64c8d282c36e800d28eb278027,-13
0,03a31e84b194d6c8a2eab5d70ba67acf,43a74f78a8e39c7fb0ad193fb24f52ba,5
1,03a31e84b194d6c8a2eab5d70ba67acf,e6d3fc584789b9b914791ec969a8d5a4,12
2,03a31e84b194d6c8a2eab5d70ba67acf,e688b1a601a44fb2ac79c58bf6c89e8b,10
3,03a31e84b194d6c8a2eab5d70ba67acf,5fe2b12999c5b4a17dba17cb76b0cfbc,14
4,03a31e84b194d6c8a2eab5d70ba67acf,17651fd844ca9177694e0fe8e13ade03,6
5,03a31e84b194d6c8a2eab5d70ba67acf,f5f1164263044fc2ee91242daa221045,13
6,03a31e84b194d6c8a2eab5d70ba67acf,387d067091bd3a9264576ddb74759f5f,13
7,03a31e84b194d6c8a2eab5d70ba67acf,2b8bdfc64f41d1adefabcf7e0667a618,3
8,03a31e84b194d6c8a2eab5d70ba67acf,257b19b06545dcb0a4eb3a01d7952eed,9
0,06bb1d31c63891e2580ff12e4e6505b4,394e78a51b6d2fd3c046f11f49fcab57,3
1,06bb1d31c63891e2580ff12e4e6505b4,646b0273682c1592a938bbfb21332ded,-2
2,06bb1d31c63891e2580ff12e4e6505b4,85b8db431f11d51d5def87fc58229be4,11
3,06bb1d31c63891e2580ff12e4e6505b4,d8e4f0fd2e836518e681c99a3f9e4411,-6
4,06bb1d31c63891e2580ff12e4e6505b4,1a8dfc8c85278dd28ed7985e40fc6018,-4
5,06bb1d31c63891e2580ff12e4e6505b4,1a48480fc3370082483f158f10948bba,-10
6,06bb1d31c63891e2580ff12e4e6505b4,762b12c3cb57fad4b882040b3293fa31,17
7,06bb1d31c63891e2580ff12e4e6505b4,1532445b96ca1edd411bfae064b189bb,13
8,06bb1d31c63891e2580ff12e4e6505b4,1c73194e0fa711701298e4a27b046bab,4
9,06bb1d31c63891e2580ff12e4e6505b4,3056d865481cd5919672eb92e1f8b53f,9
0,06bb1d31c63891e2580ff12e4e6505b4,b098111d3935607a714ddc7d4b057a1b,-6
1,06bb1d31c63891e2580ff12e4e6505b4,28ce9a11a56397b259299fdd9710dab5,-6
2,06bb1d31c63891e2580ff12e4e6505b4,58f273dbbf002f0ec411fc247e07dd0a,-12
3,06bb1d31c63891e2580ff12e4e6505b4,9f0ee42268a2542d7fd028fe79184286,-4
4,06bb1d31c63891e2580ff12e4e6505b4,eaa6c5d9e964e04fa05b4db476fb46f0,0
5,06bb1d31c63891e2580ff12e4e6505b4,f285f13f0c036a88bd85535e47e88aef,-2
6,06bb1d31c63891e2580ff12e4e6505b4,1cd0599b37f77c2be76a2c6df23d1ba8,1
7,06bb1d31c63891e2580ff12e4e6505b4,adcd53acc9f5585db4c510745b2bac89,-5
8,06bb1d31c63891e2580ff12e4e6505b4,9d4117dd37b6a8592a711ef940b82de4,-1
0,07e76f7482773e81e2351d1692e9e5bb,050e16220dddff68fc37eca695cee3b4,7
1,07e76f7482773e81e2351d1692e9e5bb,9075d598a348b290d9c426e41662e593,2
2,07e76f7482773e81e2351d1692e9e5bb,3a7ac3ab38d3261d8c162d52a7f4e644,13
3,07e76f7482773e81e2351d1692e9e5bb,4596ed9dd04a94f6ad5e60ebda302350,2
4,07e76f7482773e81e2351d1692e9e5bb,2faa88bc657b3dbf4aeeb2f3eb7a1e23,-1
5,07e76f7482773e81e2351d1692e9e5bb,5f2d1b7a31eb9117654c9d056093bfa5,7
6,07e76f7482773e81e2351d1692e9e5bb,36f020989d86eefe270ab346e6f80e4e,3
7,07e76f7482773e81e2351d1692e9e5bb,bc77b0f38cb51b2cfe8552000e585cbf,6
8,07e76f7482773e81e2351d1692e9e5bb,336ec76a9accfb5359ea7e69f2610947,1
9,07e76f7482773e81e2351d1692e9e5bb,963242c7a25ba9a70b245f482e960e75,6
10,07e76f7482773e81e2351d1692e9e5bb,867712e1cdfd8b15d083f3be2af4bc0f,-1
0,07e76f7482773e81e2351d1692e9e5bb,9fa70948d1ad86af009ffad239f8a464,-1
1,07e76f7482773e81e2351d1692e9e5bb,404f3be24b921150227c13f766e084cf,-2
2,07e76f7482773e81e2351d1692e9e5bb,b2ba11f9de4921e8eee910b7c9d5404f,-5
3,07e76f7482773e81e2351d1692e9e5bb,1b335cd14d37addc486b357c3b58db27,-7
4,07e76f7482773e81e2351d1692e9e5bb,c2502dbdbdc5273bac8daa884e3ff63a,-6
5,07e76f7482773e81e2351d1692e9e5bb,007b0de63548bac45dfacc0870a4a537,-5
6,07e76f7482773e81e2351d1692e9e5bb,64434221db9ba319f8d13632f1c2ad32,-6
7,07e76f7482773e81e2351d1692e9e5bb,67f4ecb2bff373b7f14f59bdf87b47c6,-4
8,07e76f7482773e81e2351d1692e9e5bb,f2e41e7ce25aff54b85ee5ab66f69187,-8
9,07e76f7482773e81e2351d1692e9e5bb,508d962863dc09f49884cdd9a53d804a,-1
0,0868dee930f69a54541d4ae88b841a37,7afc3cf0c2557f13e927da9ab03725dc,11
1,0868dee930f69a54541d4ae88b841a37,4f4e47023263931e1445dc97f7dae941,-11
2,0868dee930f69a54541d4ae88b841a37,be9b1397bcb9fb9104edd23670988cda,-10
3,0868dee930f69a54541d4ae88b841a37,8c95d54ad5593f5c4fc5015dcded3b55,-15
4,0868dee930f69a54541d4ae88b841a37,315f46f7a5e1de7ef9b4c2430ce64e2d,-11
5,0868dee930f69a54541d4ae88b841a37,00654b6c2e1d8c24d06464620db7a262,4
6,0868dee930f69a54541d4ae88b841a37,021dabc5d7a1404ec8ad34fe8ca4b5e3,14
7,0868dee930f69a54541d4ae88b841a37,c4072556336827a70c8a0298bc658b5b,11
8,0868dee930f69a54541d4ae88b841a37,5779f715384a05dc9cea4ddf21ab564c,4
9,0868dee930f69a54541d4ae88b841a37,d38e656ac7e867b6f28064fcf8d8fcaf,-10
10,0868dee930f69a54541d4ae88b841a37,45e7a758a91a254ff04756562e740f2d,3
0,0868dee930f69a54541d4ae88b841a37,050e16220dddff68fc37eca695cee3b4,-1
1,0868dee930f69a54541d4ae88b841a37,867712e1cdfd8b15d083f3be2af4bc0f,1
2,0868dee930f69a54541d4ae88b841a37,4596ed9dd04a94f6ad5e60ebda302350,-10
3,0868dee930f69a54541d4ae88b841a37,1278107e4a5c3735de706159c381fd82,2
4,0868dee930f69a54541d4ae88b841a37,5f2d1b7a31eb9117654c9d056093bfa5,8
5,0868dee930f69a54541d4ae88b841a37,36f020989d86eefe270ab346e6f80e4e,5
6,0868dee930f69a54541d4ae88b841a37,bc77b0f38cb51b2cfe8552000e585cbf,2
7,0868dee930f69a54541d4ae88b841a37,3a7ac3ab38d3261d8c162d52a7f4e644,-5
8,0868dee930f69a54541d4ae88b841a37,963242c7a25ba9a70b245f482e960e75,0
9,0868dee930f69a54541d4ae88b841a37,336ec76a9accfb5359ea7e69f2610947,8
0,09d46e3d7a8253b7209100650b5afaeb,3cc886aecaeb231f093c5bdded29d2dd,-11
1,09d46e3d7a8253b7209100650b5afaeb,770d24797fbad8f1bddd585ef8297e2b,-1
2,09d46e3d7a8253b7209100650b5afaeb,d74c692dc5f817e5d6598338b24e1035,-4
3,09d46e3d7a8253b7209100650b5afaeb,fa59d02355adde510fbf3dd7a0b0930d,5
4,09d46e3d7a8253b7209100650b5afaeb,66c69301f757e48e6b780927b5a55e11,-15
5,09d46e3d7a8253b7209100650b5afaeb,4d371dbb9d07b0a451e6a253244d3079,3
6,09d46e3d7a8253b7209100650b5afaeb,3f67235a5607746cc215eee5dd447a5e,-4
7,09d46e3d7a8253b7209100650b5afaeb,6284f9ad059fd7910f24ab69df891760,24
8,09d46e3d7a8253b7209100650b5afaeb,93130c3cfa0d9d9a7635a085c3be99a1,5
9,09d46e3d7a8253b7209100650b5afaeb,cc6c4b67ac08f33590e75e9474122fc4,12
10,09d46e3d7a8253b7209100650b5afaeb,79af15b6a2238e81cd52b99490ed2709,16
11,09d46e3d7a8253b7209100650b5afaeb,501e22e48df13d5a5b2b85a08c6d2ca9,15
0,09d46e3d7a8253b7209100650b5afaeb,7afc3cf0c2557f13e927da9ab03725dc,4
1,09d46e3d7a8253b7209100650b5afaeb,4f4e47023263931e1445dc97f7dae941,-2
2,09d46e3d7a8253b7209100650b5afaeb,be9b1397bcb9fb9104edd23670988cda,9
3,09d46e3d7a8253b7209100650b5afaeb,8c95d54ad5593f5c4fc5015dcded3b55,-1
4,09d46e3d7a8253b7209100650b5afaeb,f79a2b5e6190ac3c534645e806f1b611,10
5,09d46e3d7a8253b7209100650b5afaeb,6f63b8522b79b45c4b88cf0129161f01,-11
6,09d46e3d7a8253b7209100650b5afaeb,00654b6c2e1d8c24d06464620db7a262,-10
7,09d46e3d7a8253b7209100650b5afaeb,021dabc5d7a1404ec8ad34fe8ca4b5e3,-18
8,09d46e3d7a8253b7209100650b5afaeb,c4072556336827a70c8a0298bc658b5b,-14
9,09d46e3d7a8253b7209100650b5afaeb,45e7a758a91a254ff04756562e740f2d,-12
0,13ced855d491384876c6ab807bd1d3db,9e0ccb212abed9880097869dbfb903c5,-1
1,13ced855d491384876c6ab807bd1d3db,ca8e2e9b58c57efe6c919dcbb53ee86c,0
2,13ced855d491384876c6ab807bd1d3db,d5701055e262ef5bd9f3fa6e11014327,6
3,13ced855d491384876c6ab807bd1d3db,03de9006db92bdee3030980760dcbcf5,6
4,13ced855d491384876c6ab807bd1d3db,cc7946cd2fd5f9d5c15247fbdddce8f3,-7
5,13ced855d491384876c6ab807bd1d3db,98657a73f988f7c0824a16fd368bfa62,-18
6,13ced855d491384876c6ab807bd1d3db,881f83d2dee3f18c7d1751659406144e,6
7,13ced855d491384876c6ab807bd1d3db,74f677b5efa87503eead993dfa30ca27,4
8,13ced855d491384876c6ab807bd1d3db,dcb6b241fcbbd838bc3437c8e1fc4ccb,-11
0,13ced855d491384876c6ab807bd1d3db,394e78a51b6d2fd3c046f11f49fcab57,-6
1,13ced855d491384876c6ab807bd1d3db,646b0273682c1592a938bbfb21332ded,1
2,13ced855d491384876c6ab807bd1d3db,d8e4f0fd2e836518e681c99a3f9e4411,1
3,13ced855d491384876c6ab807bd1d3db,1a8dfc8c85278dd28ed7985e40fc6018,-5
4,13ced855d491384876c6ab807bd1d3db,1a48480fc3370082483f158f10948bba,10
5,13ced855d491384876c6ab807bd1d3db,762b12c3cb57fad4b882040b3293fa31,3
6,13ced855d491384876c6ab807bd1d3db,1532445b96ca1edd411bfae064b189bb,4
7,13ced855d491384876c6ab807bd1d3db,12327e4171bb9715104ea70c722869ea,8
8,13ced855d491384876c6ab807bd1d3db,1c73194e0fa711701298e4a27b046bab,-7
9,13ced855d491384876c6ab807bd1d3db,3056d865481cd5919672eb92e1f8b53f,9
10,13ced855d491384876c6ab807bd1d3db,15dbf00f25f3f2d86cde4775018d44b5,-3
0,15d76177caa6022156e83774c2e054d3,3cc886aecaeb231f093c5bdded29d2dd,7
1,15d76177caa6022156e83774c2e054d3,d74c692dc5f817e5d6598338b24e1035,13
2,15d76177caa6022156e83774c2e054d3,fa59d02355adde510fbf3dd7a0b0930d,-8
3,15d76177caa6022156e83774c2e054d3,66c69301f757e48e6b780927b5a55e11,-1
4,15d76177caa6022156e83774c2e054d3,3f67235a5607746cc215eee5dd447a5e,12
5,15d76177caa6022156e83774c2e054d3,6284f9ad059fd7910f24ab69df891760,6
6,15d76177caa6022156e83774c2e054d3,93130c3cfa0d9d9a7635a085c3be99a1,1
7,15d76177caa6022156e83774c2e054d3,cc6c4b67ac08f33590e75e9474122fc4,-1
8,15d76177caa6022156e83774c2e054d3,b02d6090eb1155aab0614815c9f9ad73,-6
9,15d76177caa6022156e83774c2e054d3,501e22e48df13d5a5b2b85a08c6d2ca9,17
0,15d76177caa6022156e83774c2e054d3,e5e2fb66fc3e8ee0edf076e60d343031,-5
1,15d76177caa6022156e83774c2e054d3,321fe275d1d66f05c5014fd97e870834,-5
2,15d76177caa6022156e83774c2e054d3,78b2c63af827b482d7e3ffa096f4fbd2,-8
3,15d76177caa6022156e83774c2e054d3,17c5b4a9be5e0fa567d3d38ca65e4005,0
4,15d76177caa6022156e83774c2e054d3,f74cedcf99a3aabc222398db7499bac1,5
5,15d76177caa6022156e83774c2e054d3,b67e5a2e593be71fe871d7d511f0ab55,-5
6,15d76177caa6022156e83774c2e054d3,0beb157ecf02b2c67048597bb3c514b5,-9
7,15d76177caa6022156e83774c2e054d3,6de0ac647d194bdcfc0854c7ad51c44e,-5
8,15d76177caa6022156e83774c2e054d3,d4777cb3468137b35f7e80b7434bec27,-8
0,1eab6189ad9ab246c197575a8c4eebe5,abbf4d36fe2ae588a1d096b0a88aa0c9,-12
1,1eab6189ad9ab246c197575a8c4eebe5,770d24797fbad8f1bddd585ef8297e2b,15
2,1eab6189ad9ab246c197575a8c4eebe5,3cc886aecaeb231f093c5bdded29d2dd,-4
3,1eab6189ad9ab246c197575a8c4eebe5,66c69301f757e48e6b780927b5a55e11,-12
4,1eab6189ad9ab246c197575a8c4eebe5,3f67235a5607746cc215eee5dd447a5e,12
5,1eab6189ad9ab246c197575a8c4eebe5,6284f9ad059fd7910f24ab69df891760,27
6,1eab6189ad9ab246c197575a8c4eebe5,93130c3cfa0d9d9a7635a085c3be99a1,-6
7,1eab6189ad9ab246c197575a8c4eebe5,cc6c4b67ac08f33590e75e9474122fc4,10
8,1eab6189ad9ab246c197575a8c4eebe5,b02d6090eb1155aab0614815c9f9ad73,28
9,1eab6189ad9ab246c197575a8c4eebe5,79af15b6a2238e81cd52b99490ed2709,1
10,1eab6189ad9ab246c197575a8c4eebe5,501e22e48df13d5a5b2b85a08c6d2ca9,16
0,1eab6189ad9ab246c197575a8c4eebe5,7c1c2ad6f3088c952dffd0335bb3af9b,-8
1,1eab6189ad9ab246c197575a8c4eebe5,d29058993b5746d37d0fd5348c5018e2,2
2,1eab6189ad9ab246c197575a8c4eebe5,fcca0a6b42249d73d83db4651c1c1c91,-13
3,1eab6189ad9ab246c197575a8c4eebe5,3637dae74ec0bcaa39275df5ef7bea71,-28
4,1eab6189ad9ab246c197575a8c4eebe5,cc770adb9f49dec34c5f80808fdfd418,1
5,1eab6189ad9ab246c197575a8c4eebe5,0b0dfe077fd547134c4b631cc7008465,8
6,1eab6189ad9ab246c197575a8c4eebe5,d60757b977513c3d88aad57e520cd3f3,2
7,1eab6189ad9ab246c197575a8c4eebe5,9205d55e83f96be2290f1e8849e9f062,-11
8,1eab6189ad9ab246c197575a8c4eebe5,c5a353e301078ea1cb4e8bc8fede12e9,-23
9,1eab6189ad9ab246c197575a8c4eebe5,58a634d96007527e1989120fe42d1072,-5
0,1f9e3cb05c031986cf8bc7c0a84cc517,b90945b4a95bfc10ffc239ec4eac211d,-30
1,1f9e3cb05c031986cf8bc7c0a84cc517,011ffbd69cd25a2324c720b64f31712a,-2
2,1f9e3cb05c031986cf8bc7c0a84cc517,e96dc78c444bead3a3e7d169f2fa6e07,-6
3,1f9e3cb05c031986cf8bc7c0a84cc517,2f1121d01dbff3e3dd6f17841dd34120,-15
4,1f9e3cb05c031986cf8bc7c0a84cc517,9d54ec2880190738ff0b490850aa21ef,-15
5,1f9e3cb05c031986cf8bc7c0a84cc517,2bff96fb00704f4d84b67d3ec95db8fd,-5
6,1f9e3cb05c031986cf8bc7c0a84cc517,4341f809d409ac17565852620cf80cbd,-15
7,1f9e3cb05c031986cf8bc7c0a84cc517,c149a245aa42a54348d9f4534c182e22,1
8,1f9e3cb05c031986cf8bc7c0a84cc517,c6a9f7baaf3b88105816cf658c0cf7e8,-33
9,1f9e3cb05c031986cf8bc7c0a84cc517,c6199433c79a95a34133f86971a148b1,-23
10,1f9e3cb05c031986cf8bc7c0a84cc517,57ed4bb35e7cef3fc5f579bd119ceeca,-24
11,1f9e3cb05c031986cf8bc7c0a84cc517,cbc1063c3b1731493f5de7dcd822a193,3
12,1f9e3cb05c031986cf8bc7c0a84cc517,70f7e0aad42e27aacb7490d349a4b233,-26
0,1f9e3cb05c031986cf8bc7c0a84cc517,89c04f26448f309cd55b487b0722bdad,-1
1,1f9e3cb05c031986cf8bc7c0a84cc517,9ddd4ed866679ee1020a2c8c426b222a,9
2,1f9e3cb05c031986cf8bc7c0a84cc517,173f319db1edc802bf85ecff4a759d8c,8
3,1f9e3cb05c031986cf8bc7c0a84cc517,35ca3467b0fbb6a737c25f3f4ca5b2a8,-2
4,1f9e3cb05c031986cf8bc7c0a84cc517,8855d25a0461a5ed487d0dbc7ad6c73b,-4
5,1f9e3cb05c031986cf8bc7c0a84cc517,6747ed60ebf43c90d3329c9d744662cb,27
6,1f9e3cb05c031986cf8bc7c0a84cc517,ff9ea417d5345bb5e4e6ec152ae2358f,17
7,1f9e3cb05c031986cf8bc7c0a84cc517,d39a4c1fa31258c322488a7329674adc,-4
8,1f9e3cb05c031986cf8bc7c0a84cc517,e0dffa2151192e79ffe8fb354c90ee27,39
9,1f9e3cb05c031986cf8bc7c0a84cc517,9f5b1af88e7d95ccb819e311d22fc1d9,28
10,1f9e3cb05c031986cf8bc7c0a84cc517,73be785a9fbca2eff767fbce1c398d66,2
11,1f9e3cb05c031986cf8bc7c0a84cc517,bd20bf656b42bc62dbff50057d2b229a,39
12,1f9e3cb05c031986cf8bc7c0a84cc517,bb78908ffd321b2e0709b9b462786360,32
0,2bf4ac0ed9ac1aee8767134d62b34dfe,73cae0c04831cfb8dd47d5f41faf277f,2
1,2bf4ac0ed9ac1aee8767134d62b34dfe,36d0e99d34dfb110a853cd2892065234,7
2,2bf4ac0ed9ac1aee8767134d62b34dfe,52af793d0eeef92b05ce0d6b01cf2542,2
3,2bf4ac0ed9ac1aee8767134d62b34dfe,4eff0c7b3c32f68bfece327044b47b49,7
4,2bf4ac0ed9ac1aee8767134d62b34dfe,0f02d616e027988803324c84e8951a0e,10
5,2bf4ac0ed9ac1aee8767134d62b34dfe,53502b8d547e58de75cb1622f66cae09,22
6,2bf4ac0ed9ac1aee8767134d62b34dfe,6a20279d61d8be94ea457bb5f6fe077a,-3
7,2bf4ac0ed9ac1aee8767134d62b34dfe,862015a22d1dd86103d865691dab92f0,-3
8,2bf4ac0ed9ac1aee8767134d62b34dfe,ad6a98bfd42a5a831a1a3401eaf96785,-2
9,2bf4ac0ed9ac1aee8767134d62b34dfe,50dd3829e418e0c92efe29566f288942,-3
10,2bf4ac0ed9ac1aee8767134d62b34dfe,4a34b108d006b92660ec7593dde29e0d,2
11,2bf4ac0ed9ac1aee8767134d62b34dfe,05c7b48e2ce68df138826699856fe6a5,7
12,2bf4ac0ed9ac1aee8767134d62b34dfe,30f38d775cff2a96532ccc7c5e48c48b,12
0,2bf4ac0ed9ac1aee8767134d62b34dfe,404f3be24b921150227c13f766e084cf,-9
1,2bf4ac0ed9ac1aee8767134d62b34dfe,926af53b4f0e8e7afd53aa2a4c46895d,-23
2,2bf4ac0ed9ac1aee8767134d62b34dfe,ffaf641f9379f76a57f15bab1e788e6d,-18
3,2bf4ac0ed9ac1aee8767134d62b34dfe,b2ba11f9de4921e8eee910b7c9d5404f,4
4,2bf4ac0ed9ac1aee8767134d62b34dfe,1b335cd14d37addc486b357c3b58db27,-7
5,2bf4ac0ed9ac1aee8767134d62b34dfe,c2502dbdbdc5273bac8daa884e3ff63a,5
6,2bf4ac0ed9ac1aee8767134d62b34dfe,64434221db9ba319f8d13632f1c2ad32,-13
7,2bf4ac0ed9ac1aee8767134d62b34dfe,67f4ecb2bff373b7f14f59bdf87b47c6,-2
8,2bf4ac0ed9ac1aee8767134d62b34dfe,f2e41e7ce25aff54b85ee5ab66f69187,5
9,2bf4ac0ed9ac1aee8767134d62b34dfe,508d962863dc09f49884cdd9a53d804a,-2
0,2faabfa663f4dfb9ed83a1482088e092,2f04dbbabeefc1447ca06ae228d8b42c,6
1,2faabfa663f4dfb9ed83a1482088e092,aa062d0d43fb0f311e962c085e1fb744,-1
2,2faabfa663f4dfb9ed83a1482088e092,cdb159e491966787f661d65f4d997fe8,1
3,2faabfa663f4dfb9ed83a1482088e092,1e0949f9de690dc085cd487fba834d4e,5
4,2faabfa663f4dfb9ed83a1482088e092,522a32a0442e32bce9aba28ac7ba327b,-12
5,2faabfa663f4dfb9ed83a1482088e092,a555fb30be57b11cdfbffa3654ba9f83,4
6,2faabfa663f4dfb9ed83a1482088e092,d3e3ae70ac393f24335f922cdeec1b1a,-4
7,2faabfa663f4dfb9ed83a1482088e092,16f7d070421f93ae177d8adf1bc0edf2,-8
8,2faabfa663f4dfb9ed83a1482088e092,466ef3d80ec02640eeecea72e08ad8c6,-9
9,2faabfa663f4dfb9ed83a1482088e092,4d64187a5343a51197a799982a97d173,1
10,2faabfa663f4dfb9ed83a1482088e092,039bd19014e6cfcf867f442aa412ad6a,-8
0,2faabfa663f4dfb9ed83a1482088e092,38165bacb00c27108cc23681972ee9ab,1
1,2faabfa663f4dfb9ed83a1482088e092,a21d7d83ae1fb9bc438e87b06072efbb,-8
2,2faabfa663f4dfb9ed83a1482088e092,7021635e4c42453f92b82fe89cfffa35,9
3,2faabfa663f4dfb9ed83a1482088e092,4b095e823bb1b4857a50d41a511930d4,8
4,2faabfa663f4dfb9ed83a1482088e092,38f5dec297d58ecae62c8a9549004520,0
5,2faabfa663f4dfb9ed83a1482088e092,14629670f976c0320bd2085956d073e1,4
6,2faabfa663f4dfb9ed83a1482088e092,c493d9929037f011bcb3ff8a2e468c6a,-4
7,2faabfa663f4dfb9ed83a1482088e092,b07ed3ce0e4991320064795011f02d4d,14
8,2faabfa663f4dfb9ed83a1482088e092,293f2b24a7c44b0d65cd9ac09b680ffc,-4
9,2faabfa663f4dfb9ed83a1482088e092,53e6c98d995191bfb806c5a7cf93db05,5
0,3152e9c330ce200cc189ae64ebdf41fc,926af53b4f0e8e7afd53aa2a4c46895d,-5
1,3152e9c330ce200cc189ae64ebdf41fc,4121c3bfb44f9d3a3151b212f31e7e04,-9
2,3152e9c330ce200cc189ae64ebdf41fc,5cfae6b3803440cb1d87ceead6aad4eb,-3
3,3152e9c330ce200cc189ae64ebdf41fc,928d7057f3a2b03d6e1574c5a55d0a54,11
4,3152e9c330ce200cc189ae64ebdf41fc,5e6c9c4441186264607c60fcc533574c,-7
5,3152e9c330ce200cc189ae64ebdf41fc,317a4d61e1dd679f93b3628f3e35e0d0,-3
6,3152e9c330ce200cc189ae64ebdf41fc,92dcab554aa5587162253437a4e485c6,-16
7,3152e9c330ce200cc189ae64ebdf41fc,249de90677348e56e1f8c68e67edd04f,-3
8,3152e9c330ce200cc189ae64ebdf41fc,978f65d65974dcaaea595daaa1b35a2a,-8
9,3152e9c330ce200cc189ae64ebdf41fc,74830bfa36f9e2005b3b6beb635e80f5,-9
10,3152e9c330ce200cc189ae64ebdf41fc,2f47647508381809be04b091b6ca7784,-8
0,3152e9c330ce200cc189ae64ebdf41fc,f666125388be8d19b945f07d44610948,10
1,3152e9c330ce200cc189ae64ebdf41fc,0b0922346df190dd8f900c44c1fae592,13
2,3152e9c330ce200cc189ae64ebdf41fc,d5f8cba7dd4e0eaf23240e6eb5540d92,3
3,3152e9c330ce200cc189ae64ebdf41fc,74c4ae2b904d732ede2f08765d27deea,1
4,3152e9c330ce200cc189ae64ebdf41fc,1661bd9c6b04cf1cc9aa15decef3c294,-1
